Trinity_ID	CrabA_0	CrabA_2	CrabA_17	cluster	GO_ID	GOslim	biological_process	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN18_c0_g1_i4	8	0	0	3	GO:0051607	stress response	P	sp	Q9DBU3	RIOK3_MOUSE	48.8	475	226	7	403	1800	13	479	2.2e-119	431.8	RIOK3_MOUSE	reviewed	Serine/threonine-protein kinase RIO3 (EC 2.7.11.1) (RIO kinase 3)	Riok3	Mus musculus (Mouse)	519	cellular response to dsDNA [GO:1990786]; cellular response to dsRNA [GO:0071359]; cellular response to virus [GO:0098586]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; maturation of SSU-rRNA [GO:0030490]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of MDA-5 signaling pathway [GO:0039534]; negative regulation of protein homooligomerization [GO:0032463]; positive regulation of innate immune response [GO:0045089]; positive regulation of interferon-beta production [GO:0032728]	cytoplasm [GO:0005737]; preribosome, small subunit precursor [GO:0030688]	ATP binding [GO:0005524]; caspase binding [GO:0089720]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]; preribosome, small subunit precursor [GO:0030688]; ATP binding [GO:0005524]; caspase binding [GO:0089720]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; cellular response to dsDNA [GO:1990786]; cellular response to dsRNA [GO:0071359]; cellular response to virus [GO:0098586]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; maturation of SSU-rRNA [GO:0030490]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of MDA-5 signaling pathway [GO:0039534]; negative regulation of protein homooligomerization [GO:0032463]; positive regulation of innate immune response [GO:0045089]; positive regulation of interferon-beta production [GO:0032728]	GO:0004674; GO:0005524; GO:0005737; GO:0030490; GO:0030688; GO:0032463; GO:0032728; GO:0039534; GO:0043124; GO:0045087; GO:0045089; GO:0046872; GO:0051607; GO:0071359; GO:0089720; GO:0098586; GO:1990786
TRINITY_DN2271_c0_g1_i1	3	3	0	1	GO:0006281	stress response	P	sp	Q38961	SNM1_ARATH	32.2	447	175	9	210	1520	156	484	3.2e-44	183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2271_c0_g1_i1	3	3	0	1	GO:0006303	stress response	P	sp	Q38961	SNM1_ARATH	32.2	447	175	9	210	1520	156	484	3.2e-44	183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2271_c0_g1_i1	3	3	0	1	GO:0031848	stress response	P	sp	Q38961	SNM1_ARATH	32.2	447	175	9	210	1520	156	484	3.2e-44	183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6054_c0_g1_i1	2	0	0	3	GO:0006974	stress response	P	sp	P11420	DA_DROME	45.3	265	93	5	1037	1675	363	627	5.1e-43	177.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1729_c0_g1_i1	24	4	0	3	GO:0006974	stress response	P	sp	Q17QE5	CIB1_BOVIN	47.5	177	86	3	258	767	15	191	8.1e-40	166.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5467_c0_g1_i1	1	1	0	1	GO:0002218	stress response	P	sp	Q8MPP3	D2MP_DROME	46	176	84	5	767	1282	133	301	3.2e-34	147.9	D2MP_DROME	reviewed	Matrix metalloproteinase-2 (Dm2-MMP) (EC 3.4.24.-)	Mmp2 CG1794	Drosophila melanogaster (Fruit fly)	758	activation of innate immune response [GO:0002218]; adult fat body development [GO:0007505]; basement membrane disassembly [GO:0034769]; basement membrane organization [GO:0071711]; cell-cell junction organization [GO:0045216]; fasciculation of motor neuron axon [GO:0097156]; imaginal disc eversion [GO:0007561]; imaginal disc fusion, thorax closure [GO:0046529]; lateral inhibition [GO:0046331]; motor neuron axon guidance [GO:0008045]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of fibroblast growth factor receptor signaling pathway [GO:0040037]; negative regulation of Wnt signaling pathway [GO:0030178]; open tracheal system development [GO:0007424]; ovulation [GO:0030728]; phototransduction [GO:0007602]; protein processing [GO:0016485]; tracheal outgrowth, open tracheal system [GO:0007426]; tracheal pit formation in open tracheal system [GO:0035202]; ventral cord development [GO:0007419]; wound healing [GO:0042060]	dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; extracellular matrix [GO:0031012]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	endopeptidase activity [GO:0004175]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]	dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; extracellular matrix [GO:0031012]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; endopeptidase activity [GO:0004175]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; activation of innate immune response [GO:0002218]; adult fat body development [GO:0007505]; basement membrane disassembly [GO:0034769]; basement membrane organization [GO:0071711]; cell-cell junction organization [GO:0045216]; fasciculation of motor neuron axon [GO:0097156]; imaginal disc eversion [GO:0007561]; imaginal disc fusion, thorax closure [GO:0046529]; lateral inhibition [GO:0046331]; motor neuron axon guidance [GO:0008045]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of fibroblast growth factor receptor signaling pathway [GO:0040037]; negative regulation of Wnt signaling pathway [GO:0030178]; open tracheal system development [GO:0007424]; ovulation [GO:0030728]; phototransduction [GO:0007602]; protein processing [GO:0016485]; tracheal outgrowth, open tracheal system [GO:0007426]; tracheal pit formation in open tracheal system [GO:0035202]; ventral cord development [GO:0007419]; wound healing [GO:0042060]	GO:0002218; GO:0004175; GO:0004222; GO:0005886; GO:0007419; GO:0007424; GO:0007426; GO:0007505; GO:0007561; GO:0007602; GO:0008045; GO:0008270; GO:0009897; GO:0016021; GO:0016485; GO:0030178; GO:0030425; GO:0030728; GO:0031012; GO:0034769; GO:0035202; GO:0040037; GO:0042060; GO:0045216; GO:0046331; GO:0046529; GO:0071711; GO:0090090; GO:0097156
TRINITY_DN5467_c0_g1_i1	1	1	0	1	GO:0042060	stress response	P	sp	Q8MPP3	D2MP_DROME	46	176	84	5	767	1282	133	301	3.2e-34	147.9	D2MP_DROME	reviewed	Matrix metalloproteinase-2 (Dm2-MMP) (EC 3.4.24.-)	Mmp2 CG1794	Drosophila melanogaster (Fruit fly)	758	activation of innate immune response [GO:0002218]; adult fat body development [GO:0007505]; basement membrane disassembly [GO:0034769]; basement membrane organization [GO:0071711]; cell-cell junction organization [GO:0045216]; fasciculation of motor neuron axon [GO:0097156]; imaginal disc eversion [GO:0007561]; imaginal disc fusion, thorax closure [GO:0046529]; lateral inhibition [GO:0046331]; motor neuron axon guidance [GO:0008045]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of fibroblast growth factor receptor signaling pathway [GO:0040037]; negative regulation of Wnt signaling pathway [GO:0030178]; open tracheal system development [GO:0007424]; ovulation [GO:0030728]; phototransduction [GO:0007602]; protein processing [GO:0016485]; tracheal outgrowth, open tracheal system [GO:0007426]; tracheal pit formation in open tracheal system [GO:0035202]; ventral cord development [GO:0007419]; wound healing [GO:0042060]	dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; extracellular matrix [GO:0031012]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	endopeptidase activity [GO:0004175]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]	dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; extracellular matrix [GO:0031012]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; endopeptidase activity [GO:0004175]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; activation of innate immune response [GO:0002218]; adult fat body development [GO:0007505]; basement membrane disassembly [GO:0034769]; basement membrane organization [GO:0071711]; cell-cell junction organization [GO:0045216]; fasciculation of motor neuron axon [GO:0097156]; imaginal disc eversion [GO:0007561]; imaginal disc fusion, thorax closure [GO:0046529]; lateral inhibition [GO:0046331]; motor neuron axon guidance [GO:0008045]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of fibroblast growth factor receptor signaling pathway [GO:0040037]; negative regulation of Wnt signaling pathway [GO:0030178]; open tracheal system development [GO:0007424]; ovulation [GO:0030728]; phototransduction [GO:0007602]; protein processing [GO:0016485]; tracheal outgrowth, open tracheal system [GO:0007426]; tracheal pit formation in open tracheal system [GO:0035202]; ventral cord development [GO:0007419]; wound healing [GO:0042060]	GO:0002218; GO:0004175; GO:0004222; GO:0005886; GO:0007419; GO:0007424; GO:0007426; GO:0007505; GO:0007561; GO:0007602; GO:0008045; GO:0008270; GO:0009897; GO:0016021; GO:0016485; GO:0030178; GO:0030425; GO:0030728; GO:0031012; GO:0034769; GO:0035202; GO:0040037; GO:0042060; GO:0045216; GO:0046331; GO:0046529; GO:0071711; GO:0090090; GO:0097156
TRINITY_DN71_c0_g1_i5	14	9	0	1	GO:0016241	stress response	P	sp	Q93050	VPP1_HUMAN	61.2	852	291	12	6268	8769	1	830	1.5e-290	1002.3	VPP1_HUMAN	reviewed	V-type proton ATPase 116 kDa subunit a isoform 1 (V-ATPase 116 kDa isoform a1) (Clathrin-coated vesicle/synaptic vesicle proton pump 116 kDa subunit) (Vacuolar adenosine triphosphatase subunit Ac116) (Vacuolar proton pump subunit 1) (Vacuolar proton translocating ATPase 116 kDa subunit a isoform 1)	ATP6V0A1 ATP6N1 ATP6N1A VPP1	Homo sapiens (Human)	837	ATP hydrolysis coupled proton transport [GO:0015991]; ATP synthesis coupled proton transport [GO:0015986]; insulin receptor signaling pathway [GO:0008286]; ion transmembrane transport [GO:0034220]; neutrophil degranulation [GO:0043312]; phagosome acidification [GO:0090383]; regulation of macroautophagy [GO:0016241]; toxin transport [GO:1901998]; transferrin transport [GO:0033572]; vacuolar acidification [GO:0007035]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]	cytosol [GO:0005829]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; nuclear speck [GO:0016607]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]	ATPase binding [GO:0051117]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]	cytosol [GO:0005829]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; nuclear speck [GO:0016607]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; ATPase binding [GO:0051117]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; ATP hydrolysis coupled proton transport [GO:0015991]; ATP synthesis coupled proton transport [GO:0015986]; insulin receptor signaling pathway [GO:0008286]; ion transmembrane transport [GO:0034220]; neutrophil degranulation [GO:0043312]; phagosome acidification [GO:0090383]; regulation of macroautophagy [GO:0016241]; toxin transport [GO:1901998]; transferrin transport [GO:0033572]; vacuolar acidification [GO:0007035]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]	GO:0000220; GO:0005765; GO:0005794; GO:0005829; GO:0005886; GO:0007035; GO:0008286; GO:0010008; GO:0015986; GO:0015991; GO:0016021; GO:0016241; GO:0016471; GO:0016607; GO:0030667; GO:0030670; GO:0033572; GO:0034220; GO:0042470; GO:0043231; GO:0043312; GO:0046961; GO:0051117; GO:0070062; GO:0070072; GO:0090383; GO:0101003; GO:1901998
TRINITY_DN108_c0_g1_i3	3	1	0	3	GO:0042060	stress response	P	sp	Q99323	MYSN_DROME	63.2	68	23	1	2	199	513	580	4.1e-15	82.4	MYSN_DROME	reviewed	Myosin heavy chain, non-muscle (Myosin II) (Non-muscle MHC) (Zipper protein)	zip CG15792	Drosophila melanogaster (Fruit fly)	2057	anterior midgut development [GO:0007496]; border follicle cell migration [GO:0007298]; cellular response to mechanical stimulus [GO:0071260]; cuticle pattern formation [GO:0035017]; dorsal closure [GO:0007391]; dorsal closure, amnioserosa morphology change [GO:0046664]; dorsal closure, leading edge cell differentiation [GO:0046663]; dorsal closure, spreading of leading edge cells [GO:0007395]; establishment of neuroblast polarity [GO:0045200]; establishment of planar polarity [GO:0001736]; head involution [GO:0008258]; imaginal disc-derived wing hair organization [GO:0035317]; left/right axis specification [GO:0070986]; maintenance of protein location in cell [GO:0032507]; Malpighian tubule morphogenesis [GO:0007443]; mitotic cytokinesis [GO:0000281]; muscle contraction [GO:0006936]; myofibril assembly [GO:0030239]; myosin II filament assembly [GO:0031036]; ovarian follicle cell migration [GO:0007297]; protein oligomerization [GO:0051259]; regulation of cell cycle [GO:0051726]; regulation of myoblast fusion [GO:1901739]; regulation of tube length, open tracheal system [GO:0035159]; salivary gland morphogenesis [GO:0007435]; sarcomere organization [GO:0045214]; spiracle morphogenesis, open tracheal system [GO:0035277]; wound healing [GO:0042060]	actomyosin contractile ring [GO:0005826]; apical cortex [GO:0045179]; cell-cell contact zone [GO:0044291]; cell cortex [GO:0005938]; cell leading edge [GO:0031252]; cleavage furrow [GO:0032154]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; myosin complex [GO:0016459]; myosin II complex [GO:0016460]; unconventional myosin complex [GO:0016461]; Z disc [GO:0030018]	actin binding [GO:0003779]; ATPase activity, coupled [GO:0042623]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]; myosin light chain binding [GO:0032027]	actomyosin contractile ring [GO:0005826]; apical cortex [GO:0045179]; cell cortex [GO:0005938]; cell leading edge [GO:0031252]; cell-cell contact zone [GO:0044291]; cleavage furrow [GO:0032154]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; myosin complex [GO:0016459]; myosin II complex [GO:0016460]; unconventional myosin complex [GO:0016461]; Z disc [GO:0030018]; actin binding [GO:0003779]; ATP binding [GO:0005524]; ATPase activity, coupled [GO:0042623]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]; myosin light chain binding [GO:0032027]; anterior midgut development [GO:0007496]; border follicle cell migration [GO:0007298]; cellular response to mechanical stimulus [GO:0071260]; cuticle pattern formation [GO:0035017]; dorsal closure [GO:0007391]; dorsal closure, amnioserosa morphology change [GO:0046664]; dorsal closure, leading edge cell differentiation [GO:0046663]; dorsal closure, spreading of leading edge cells [GO:0007395]; establishment of neuroblast polarity [GO:0045200]; establishment of planar polarity [GO:0001736]; head involution [GO:0008258]; imaginal disc-derived wing hair organization [GO:0035317]; left/right axis specification [GO:0070986]; maintenance of protein location in cell [GO:0032507]; Malpighian tubule morphogenesis [GO:0007443]; mitotic cytokinesis [GO:0000281]; muscle contraction [GO:0006936]; myofibril assembly [GO:0030239]; myosin II filament assembly [GO:0031036]; ovarian follicle cell migration [GO:0007297]; protein oligomerization [GO:0051259]; regulation of cell cycle [GO:0051726]; regulation of myoblast fusion [GO:1901739]; regulation of tube length, open tracheal system [GO:0035159]; salivary gland morphogenesis [GO:0007435]; sarcomere organization [GO:0045214]; spiracle morphogenesis, open tracheal system [GO:0035277]; wound healing [GO:0042060]	GO:0000281; GO:0001736; GO:0003774; GO:0003779; GO:0005516; GO:0005524; GO:0005826; GO:0005829; GO:0005856; GO:0005938; GO:0006936; GO:0007297; GO:0007298; GO:0007391; GO:0007395; GO:0007435; GO:0007443; GO:0007496; GO:0008258; GO:0016459; GO:0016460; GO:0016461; GO:0030018; GO:0030239; GO:0031036; GO:0031252; GO:0032027; GO:0032154; GO:0032507; GO:0035017; GO:0035159; GO:0035277; GO:0035317; GO:0042060; GO:0042623; GO:0044291; GO:0045179; GO:0045200; GO:0045214; GO:0046663; GO:0046664; GO:0051259; GO:0051726; GO:0070986; GO:0071260; GO:1901739
TRINITY_DN8902_c0_g1_i1	94	65	0	1	GO:0002862	stress response	P	sp	Q3T0X5	PSA1_BOVIN	67.8	242	78	0	166	891	1	242	2e-91	337.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7243_c0_g1_i3	2	0	0	3	GO:0042149	stress response	P	sp	O35821	MBB1A_RAT	22.7	731	456	23	206	2227	17	695	2.1e-10	70.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN113_c0_g1_i1	0	2	0	2	GO:0009267	stress response	P	sp	O18640	GBLP_DROME	79.2	48	10	0	9	152	60	107	2.5e-16	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN113_c0_g1_i1	0	2	0	2	GO:0009267	stress response	P	sp	O18640	GBLP_DROME	84.8	33	5	0	491	589	107	139	2.5e-08	60.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN113_c0_g1_i1	0	2	0	2	GO:0016243	stress response	P	sp	O18640	GBLP_DROME	79.2	48	10	0	9	152	60	107	2.5e-16	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN113_c0_g1_i1	0	2	0	2	GO:0016243	stress response	P	sp	O18640	GBLP_DROME	84.8	33	5	0	491	589	107	139	2.5e-08	60.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN113_c0_g1_i1	0	2	0	2	GO:0016243	stress response	P	sp	O18640	GBLP_DROME	79.2	48	10	0	9	152	60	107	2.5e-16	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN113_c0_g1_i1	0	2	0	2	GO:0016243	stress response	P	sp	O18640	GBLP_DROME	84.8	33	5	0	491	589	107	139	2.5e-08	60.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2333_c0_g1_i3	5	1	0	3	GO:0042542	stress response	P	sp	Q923X4	GLRX2_MOUSE	57.4	94	40	0	463	744	53	146	6e-26	119.8	GLRX2_MOUSE	reviewed	Glutaredoxin-2, mitochondrial	Glrx2 Grx2	Mus musculus (Mouse)	156	aging [GO:0007568]; cell redox homeostasis [GO:0045454]; cellular response to superoxide [GO:0071451]; response to hydrogen peroxide [GO:0042542]; response to organic substance [GO:0010033]	dendrite [GO:0030425]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	2 iron, 2 sulfur cluster binding [GO:0051537]; electron carrier activity [GO:0009055]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]	dendrite [GO:0030425]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; 2 iron, 2 sulfur cluster binding [GO:0051537]; electron carrier activity [GO:0009055]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]; aging [GO:0007568]; cell redox homeostasis [GO:0045454]; cellular response to superoxide [GO:0071451]; response to hydrogen peroxide [GO:0042542]; response to organic substance [GO:0010033]	GO:0005634; GO:0005654; GO:0005739; GO:0005759; GO:0007568; GO:0009055; GO:0010033; GO:0015035; GO:0030425; GO:0042542; GO:0043025; GO:0043231; GO:0045454; GO:0046872; GO:0051537; GO:0071451
TRINITY_DN296_c0_g1_i2	206	85	0	3	GO:0009408	stress response	P	sp	P42825	DNAJ2_ARATH	37.6	133	65	4	53	415	7	133	3e-12	74.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
