Trinity_ID	CrabC_2	CrabC_17	CrabE_2	CrabE_17	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN28559_c0_g1_i1	34.665	4.323	0	0	1	sp	Q9X0Y1	P1254_THEMA	40.4	57	32	1	345	175	127	181	3.4e-05	49.3	P1254_THEMA	reviewed	Phosphorylated carbohydrates phosphatase TM_1254 (EC 3.1.3.-)	TM_1254	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	216	carbohydrate metabolic process [GO:0005975]		2-deoxyglucose-6-phosphatase activity [GO:0003850]; glucose-6-phosphatase activity [GO:0004346]; metal ion binding [GO:0046872]	2-deoxyglucose-6-phosphatase activity [GO:0003850]; glucose-6-phosphatase activity [GO:0004346]; metal ion binding [GO:0046872]; carbohydrate metabolic process [GO:0005975]	GO:0003850; GO:0004346; GO:0005975; GO:0046872
TRINITY_DN29234_c0_g1_i1	17.147	17.213	0	0	1	sp	Q7SXW6	ARP2A_DANRE	43.5	69	37	1	220	14	291	357	1.1e-10	67	ARP2A_DANRE	reviewed	Actin-related protein 2-A (Actin-like protein 2-A)	actr2a actr2 arp2a	Danio rerio (Zebrafish) (Brachydanio rerio)	394	Arp2/3 complex-mediated actin nucleation [GO:0034314]	Arp2/3 protein complex [GO:0005885]; cell projection [GO:0042995]; cytoplasm [GO:0005737]	actin binding [GO:0003779]; ATP binding [GO:0005524]	Arp2/3 protein complex [GO:0005885]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; actin binding [GO:0003779]; ATP binding [GO:0005524]; Arp2/3 complex-mediated actin nucleation [GO:0034314]	GO:0003779; GO:0005524; GO:0005737; GO:0005885; GO:0034314; GO:0042995
TRINITY_DN1688_c1_g1_i7	6.063	9.928	11.496	1.241	1	sp	Q8VCE1	DJC28_MOUSE	40.4	324	173	6	249	1217	33	337	2.1e-58	228	DJC28_MOUSE	reviewed	DnaJ homolog subfamily C member 28	Dnajc28 ORF28	Mus musculus (Mouse)	385	Golgi organization [GO:0007030]; Golgi vesicle prefusion complex stabilization [GO:0048213]; retrograde transport, vesicle recycling within Golgi [GO:0000301]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]	Golgi transport complex [GO:0017119]		Golgi transport complex [GO:0017119]; Golgi organization [GO:0007030]; Golgi vesicle prefusion complex stabilization [GO:0048213]; retrograde transport, vesicle recycling within Golgi [GO:0000301]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]	GO:0000301; GO:0006890; GO:0007030; GO:0017119; GO:0048213
TRINITY_DN209_c0_g1_i1	82.778	16.495	35.918	33.922	1	sp	Q6AYH6	EMC10_RAT	29.5	193	126	5	617	60	52	241	8e-15	82.4	EMC10_RAT	reviewed	ER membrane protein complex subunit 10	Emc10 Inm02	Rattus norvegicus (Rat)	258		ER membrane protein complex [GO:0072546]; integral component of membrane [GO:0016021]		ER membrane protein complex [GO:0072546]; integral component of membrane [GO:0016021]	GO:0016021; GO:0072546
TRINITY_DN4242_c0_g1_i2	4.45	2.219	0	0	1	sp	Q8SQP4	H4_ENCCU	57.3	96	40	1	30	317	9	103	6.6e-22	104.8	H4_ENCCU	reviewed	Histone H4	HHF1 ECU09_0440	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	103		nucleosome [GO:0000786]; nucleus [GO:0005634]	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]	nucleosome [GO:0000786]; nucleus [GO:0005634]; DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]	GO:0000786; GO:0003677; GO:0005634; GO:0046982
TRINITY_DN9603_c0_g1_i1	0	1.346	0	0	1	sp	Q9Y115	UN93L_DROME	39.1	220	127	1	117	755	38	257	1.6e-39	164.5	UN93L_DROME	reviewed	UNC93-like protein	CG4928	Drosophila melanogaster (Fruit fly)	538	regulation of muscle contraction [GO:0006937]; regulation of potassium ion transport [GO:0043266]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; striated muscle dense body [GO:0055120]	potassium channel regulator activity [GO:0015459]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; striated muscle dense body [GO:0055120]; potassium channel regulator activity [GO:0015459]; regulation of muscle contraction [GO:0006937]; regulation of potassium ion transport [GO:0043266]	GO:0005886; GO:0006937; GO:0015459; GO:0016021; GO:0043266; GO:0055120
TRINITY_DN29144_c0_g1_i1	23.034	7.683	0	0	1	sp	Q700K0	SSPO_RAT	34.8	69	39	3	224	18	2447	2509	7.3e-05	47.8	SSPO_RAT	reviewed	SCO-spondin	Sspo	Rattus norvegicus (Rat)	5141	cell adhesion [GO:0007155]	extracellular space [GO:0005615]		extracellular space [GO:0005615]; cell adhesion [GO:0007155]	GO:0005615; GO:0007155
TRINITY_DN14279_c0_g1_i1	0	18.353	0	0	1	sp	Q9TW67	NGLY1_CAEEL	37.1	62	33	1	20	187	153	214	6.9e-06	50.8	NGLY1_CAEEL	reviewed	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (EC 3.5.1.52) (Peptide:N-glycanase) (PNGase)	png-1 F56G4.5	Caenorhabditis elegans	606	cell redox homeostasis [GO:0045454]; glycoprotein catabolic process [GO:0006516]; misfolded or incompletely synthesized protein catabolic process [GO:0006515]; negative regulation of collateral sprouting [GO:0048671]; protein deglycosylation [GO:0006517]; ubiquitin-dependent ERAD pathway [GO:0030433]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]	metal ion binding [GO:0046872]; peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity [GO:0000224]; protein disulfide oxidoreductase activity [GO:0015035]; protein-disulfide reductase activity [GO:0047134]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity [GO:0000224]; protein disulfide oxidoreductase activity [GO:0015035]; protein-disulfide reductase activity [GO:0047134]; cell redox homeostasis [GO:0045454]; glycoprotein catabolic process [GO:0006516]; misfolded or incompletely synthesized protein catabolic process [GO:0006515]; negative regulation of collateral sprouting [GO:0048671]; protein deglycosylation [GO:0006517]; ubiquitin-dependent ERAD pathway [GO:0030433]	GO:0000224; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0006515; GO:0006516; GO:0006517; GO:0015035; GO:0030433; GO:0045454; GO:0046872; GO:0047134; GO:0048671
TRINITY_DN11773_c0_g1_i1	4.266	4.256	0	0	1	sp	Q9ZNU9	SAP3_ARATH	40.5	74	39	2	108	329	90	158	4.6e-10	65.5	SAP3_ARATH	reviewed	Zinc finger A20 and AN1 domain-containing stress-associated protein 3 (AtSAP3)	SAP3 At2g27580 F15K20.32	Arabidopsis thaliana (Mouse-ear cress)	163			DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	GO:0003677; GO:0008270
TRINITY_DN7496_c0_g1_i1	0	10.214	0	0	1	sp	Q8W4N3	UBP2_ARATH	39.8	88	44	3	378	142	873	960	2e-09	63.5	UBP2_ARATH	reviewed	Ubiquitin carboxyl-terminal hydrolase 2 (EC 3.4.19.12) (Deubiquitinating enzyme 2) (AtUBP2) (Ubiquitin thioesterase 2) (Ubiquitin-specific-processing protease 2)	UBP2 At1g04860 F13M7.15	Arabidopsis thaliana (Mouse-ear cress)	961	protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511]	chloroplast [GO:0009507]; proteasome complex [GO:0000502]	thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; zinc ion binding [GO:0008270]	chloroplast [GO:0009507]; proteasome complex [GO:0000502]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; zinc ion binding [GO:0008270]; protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0000502; GO:0006511; GO:0008270; GO:0009507; GO:0016579; GO:0036459
TRINITY_DN35_c0_g1_i9	6.586	0	0	0.584	1	sp	Q5VZK9	CARL1_HUMAN	34.8	1338	722	26	4315	416	8	1232	5.1e-186	653.7	CARL1_HUMAN	reviewed	F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)	CARMIL1 CARMIL LRRC16 LRRC16A	Homo sapiens (Human)	1371	actin filament network formation [GO:0051639]; actin filament organization [GO:0007015]; barbed-end actin filament uncapping [GO:0051638]; blood coagulation [GO:0007596]; cell migration [GO:0016477]; lamellipodium assembly [GO:0030032]; macropinocytosis [GO:0044351]; negative regulation of barbed-end actin filament capping [GO:2000813]; positive regulation of actin filament polymerization [GO:0030838]; positive regulation of cell migration [GO:0030335]; positive regulation of lamellipodium organization [GO:1902745]; positive regulation of stress fiber assembly [GO:0051496]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]; ruffle organization [GO:0031529]; urate metabolic process [GO:0046415]	cell leading edge [GO:0031252]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; filamentous actin [GO:0031941]; lamellipodium [GO:0030027]; macropinosome [GO:0044354]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]	protein complex binding [GO:0032403]	cell leading edge [GO:0031252]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; filamentous actin [GO:0031941]; lamellipodium [GO:0030027]; macropinosome [GO:0044354]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein complex binding [GO:0032403]; actin filament network formation [GO:0051639]; actin filament organization [GO:0007015]; barbed-end actin filament uncapping [GO:0051638]; blood coagulation [GO:0007596]; cell migration [GO:0016477]; lamellipodium assembly [GO:0030032]; macropinocytosis [GO:0044351]; negative regulation of barbed-end actin filament capping [GO:2000813]; positive regulation of actin filament polymerization [GO:0030838]; positive regulation of cell migration [GO:0030335]; positive regulation of lamellipodium organization [GO:1902745]; positive regulation of stress fiber assembly [GO:0051496]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]; ruffle organization [GO:0031529]; urate metabolic process [GO:0046415]	GO:0005634; GO:0005829; GO:0005886; GO:0007015; GO:0007596; GO:0016477; GO:0016607; GO:0030027; GO:0030032; GO:0030335; GO:0030838; GO:0031252; GO:0031529; GO:0031941; GO:0032403; GO:0044351; GO:0044354; GO:0046415; GO:0051496; GO:0051638; GO:0051639; GO:0070062; GO:1900026; GO:1902745; GO:2000813
TRINITY_DN25740_c0_g1_i1	0	2.306	0	0	1	sp	Q8NI36	WDR36_HUMAN	29.2	168	104	5	7	507	129	282	4.7e-11	69.3	WDR36_HUMAN	reviewed	WD repeat-containing protein 36 (T-cell activation WD repeat-containing protein) (TA-WDRP)	WDR36	Homo sapiens (Human)	951	regulation of axon extension [GO:0030516]; response to stimulus [GO:0050896]; retina homeostasis [GO:0001895]; rRNA processing [GO:0006364]; visual perception [GO:0007601]	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]	RNA binding [GO:0003723]	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]; RNA binding [GO:0003723]; regulation of axon extension [GO:0030516]; response to stimulus [GO:0050896]; retina homeostasis [GO:0001895]; rRNA processing [GO:0006364]; visual perception [GO:0007601]	GO:0001895; GO:0003723; GO:0005654; GO:0005730; GO:0006364; GO:0007601; GO:0030516; GO:0032040; GO:0034388; GO:0050896
TRINITY_DN870_c0_g1_i2	7.849	17.605	0	0	1	sp	Q9NZR2	LRP1B_HUMAN	35.6	90	45	3	675	445	3578	3667	6.9e-05	49.3	LRP1B_HUMAN	reviewed	Low-density lipoprotein receptor-related protein 1B (LRP-1B) (Low-density lipoprotein receptor-related protein-deleted in tumor) (LRP-DIT)	LRP1B LRPDIT	Homo sapiens (Human)	4599	protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]	integral component of membrane [GO:0016021]; receptor complex [GO:0043235]	calcium ion binding [GO:0005509]	integral component of membrane [GO:0016021]; receptor complex [GO:0043235]; calcium ion binding [GO:0005509]; protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]	GO:0005509; GO:0006898; GO:0015031; GO:0016021; GO:0043235
TRINITY_DN20737_c0_g1_i1	0	4.444	0	0	1	sp	Q9NRW7	VPS45_HUMAN	43.6	165	83	5	606	133	386	547	5.4e-30	132.5	VPS45_HUMAN	reviewed	Vacuolar protein sorting-associated protein 45 (h-VPS45) (hlVps45)	VPS45 VPS45A VPS45B	Homo sapiens (Human)	570	blood coagulation [GO:0007596]; intracellular protein transport [GO:0006886]; vesicle docking involved in exocytosis [GO:0006904]	endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]		endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; blood coagulation [GO:0007596]; intracellular protein transport [GO:0006886]; vesicle docking involved in exocytosis [GO:0006904]	GO:0000139; GO:0005794; GO:0006886; GO:0006904; GO:0007596; GO:0010008; GO:0016021
TRINITY_DN24762_c0_g1_i1	7.369	1.841	0	0	1	sp	Q8R3P7	CLUA1_MOUSE	44	125	63	2	378	25	48	172	6.9e-20	98.2	CLUA1_MOUSE	reviewed	Clusterin-associated protein 1	Cluap1	Mus musculus (Mouse)	413	axoneme assembly [GO:0035082]; cilium assembly [GO:0060271]; floor plate formation [GO:0021508]; heart looping [GO:0001947]; intraciliary transport [GO:0042073]; left/right pattern formation [GO:0060972]; neural tube closure [GO:0001843]; smoothened signaling pathway [GO:0007224]	centrosome [GO:0005813]; ciliary base [GO:0097546]; ciliary tip [GO:0097542]; cilium [GO:0005929]; intracellular membrane-bounded organelle [GO:0043231]; intraciliary transport particle B [GO:0030992]; nucleoplasm [GO:0005654]		centrosome [GO:0005813]; ciliary base [GO:0097546]; ciliary tip [GO:0097542]; cilium [GO:0005929]; intracellular membrane-bounded organelle [GO:0043231]; intraciliary transport particle B [GO:0030992]; nucleoplasm [GO:0005654]; axoneme assembly [GO:0035082]; cilium assembly [GO:0060271]; floor plate formation [GO:0021508]; heart looping [GO:0001947]; intraciliary transport [GO:0042073]; left/right pattern formation [GO:0060972]; neural tube closure [GO:0001843]; smoothened signaling pathway [GO:0007224]	GO:0001843; GO:0001947; GO:0005654; GO:0005813; GO:0005929; GO:0007224; GO:0021508; GO:0030992; GO:0035082; GO:0042073; GO:0043231; GO:0060271; GO:0060972; GO:0097542; GO:0097546
TRINITY_DN19156_c0_g1_i1	1.469	1.488	0	0	1	sp	Q6FNV4	SC131_CANGA	41.1	124	70	3	334	696	141	264	8.3e-19	95.5	SC131_CANGA	reviewed	Protein transport protein SEC13-1	SEC131 CAGL0J08778g	Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65) (Yeast) (Torulopsis glabrata)	298	COPII-coated vesicle budding [GO:0090114]; mRNA transport [GO:0051028]; nuclear pore distribution [GO:0031081]; positive regulation of GTPase activity [GO:0043547]; positive regulation of TORC1 signaling [GO:1904263]; positive regulation of transcription, DNA-templated [GO:0045893]; protein transport [GO:0015031]; ubiquitin-dependent ERAD pathway [GO:0030433]	COPII vesicle coat [GO:0030127]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; nuclear pore outer ring [GO:0031080]; Seh1-associated complex [GO:0035859]	identical protein binding [GO:0042802]; structural molecule activity [GO:0005198]	COPII vesicle coat [GO:0030127]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; nuclear pore outer ring [GO:0031080]; Seh1-associated complex [GO:0035859]; identical protein binding [GO:0042802]; structural molecule activity [GO:0005198]; COPII-coated vesicle budding [GO:0090114]; mRNA transport [GO:0051028]; nuclear pore distribution [GO:0031081]; positive regulation of GTPase activity [GO:0043547]; positive regulation of TORC1 signaling [GO:1904263]; positive regulation of transcription, DNA-templated [GO:0045893]; protein transport [GO:0015031]; ubiquitin-dependent ERAD pathway [GO:0030433]	GO:0000139; GO:0005198; GO:0005789; GO:0015031; GO:0030127; GO:0030433; GO:0031080; GO:0031081; GO:0035859; GO:0042802; GO:0043547; GO:0045893; GO:0051028; GO:0090114; GO:1904263
TRINITY_DN27009_c0_g1_i1	0	14.294	0	0	1	sp	Q9ULJ7	ANR50_HUMAN	41.9	74	40	1	19	231	811	884	8.3e-08	57.4	ANR50_HUMAN	reviewed	Ankyrin repeat domain-containing protein 50	ANKRD50 KIAA1223	Homo sapiens (Human)	1429	protein transport [GO:0015031]; retrograde transport, endosome to plasma membrane [GO:1990126]	endosome [GO:0005768]		endosome [GO:0005768]; protein transport [GO:0015031]; retrograde transport, endosome to plasma membrane [GO:1990126]	GO:0005768; GO:0015031; GO:1990126
TRINITY_DN5327_c0_g1_i1	0	4.64	0	0	1	sp	Q8IZL9	CDK20_HUMAN	51.5	136	65	1	409	2	105	239	3.6e-33	142.5	CDK20_HUMAN	reviewed	Cyclin-dependent kinase 20 (EC 2.7.11.22) (CDK-activating kinase p42) (CAK-kinase p42) (Cell cycle-related kinase) (Cell division protein kinase 20) (Cyclin-dependent protein kinase H) (Cyclin-kinase-activating kinase p42)	CDK20 CCRK CDCH	Homo sapiens (Human)	346	cell cycle [GO:0007049]; cell division [GO:0051301]; multicellular organism development [GO:0007275]; positive regulation of cyclin-dependent protein kinase activity [GO:1904031]	cilium [GO:0005929]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	ATP binding [GO:0005524]; cyclin-dependent protein kinase activating kinase activity [GO:0019912]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]	cilium [GO:0005929]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ATP binding [GO:0005524]; cyclin-dependent protein kinase activating kinase activity [GO:0019912]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; cell cycle [GO:0007049]; cell division [GO:0051301]; multicellular organism development [GO:0007275]; positive regulation of cyclin-dependent protein kinase activity [GO:1904031]	GO:0004693; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005929; GO:0007049; GO:0007275; GO:0019912; GO:0051301; GO:1904031
TRINITY_DN18376_c0_g1_i1	6.282	3.126	0	0	1	sp	Q653S3	P2C70_ORYSJ	47.8	46	24	0	147	284	159	204	1.3e-05	50.4	P2C70_ORYSJ	reviewed	Probable protein phosphatase 2C 70 (OsPP2C70) (EC 3.1.3.16)	Os09g0558000 LOC_Os09g38550 OJ1065_E04.2-1 OJ1065_E04.2-2 OsJ_029126	Oryza sativa subsp. japonica (Rice)	362			metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]	metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]	GO:0004722; GO:0046872
TRINITY_DN2098_c0_g1_i2	0	0.601	0.624	0	1	sp	Q9UJX2	CDC23_HUMAN	50.4	605	274	6	2013	214	10	593	5.2e-165	582.8	CDC23_HUMAN	reviewed	Cell division cycle protein 23 homolog (Anaphase-promoting complex subunit 8) (APC8) (Cyclosome subunit 8)	CDC23 ANAPC8	Homo sapiens (Human)	597	anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; metaphase/anaphase transition of mitotic cell cycle [GO:0007091]; mitotic cell cycle [GO:0000278]; mitotic metaphase plate congression [GO:0007080]; negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle [GO:0051436]; positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition [GO:0051437]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of exit from mitosis [GO:0007096]; regulation of mitotic metaphase/anaphase transition [GO:0030071]; regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle [GO:0051439]; ubiquitin-dependent protein catabolic process [GO:0006511]	anaphase-promoting complex [GO:0005680]; cytosol [GO:0005829]; intracellular [GO:0005622]; nucleoplasm [GO:0005654]	ubiquitin-protein transferase activity [GO:0004842]	anaphase-promoting complex [GO:0005680]; cytosol [GO:0005829]; intracellular [GO:0005622]; nucleoplasm [GO:0005654]; ubiquitin-protein transferase activity [GO:0004842]; anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; metaphase/anaphase transition of mitotic cell cycle [GO:0007091]; mitotic cell cycle [GO:0000278]; mitotic metaphase plate congression [GO:0007080]; negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle [GO:0051436]; positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition [GO:0051437]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of exit from mitosis [GO:0007096]; regulation of mitotic metaphase/anaphase transition [GO:0030071]; regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle [GO:0051439]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0000278; GO:0004842; GO:0005622; GO:0005654; GO:0005680; GO:0005829; GO:0006511; GO:0007080; GO:0007091; GO:0007096; GO:0030071; GO:0031145; GO:0042787; GO:0043161; GO:0051301; GO:0051436; GO:0051437; GO:0051439; GO:0070979
